x,y
967182.9578125235,1942065.7908334068
967414.9809142828,1942341.131880769
967604.3804507952,1942889.9043845308
963266.8603487666,1945574.439602593
963316.438513564,1945473.8136102392
963681.5090103915,1945244.7677994343
963591.3105094603,1945133.1068617771
963344.1781102131,1944910.6369966827
963491.6425459008,1944838.3157797249
962845.6449432377,1944844.1770077888
966663.5370352519,1948541.3435356598
966667.4242625161,1948541.3279070272
962975.2433755373,1944769.9295329964
963180.7208843437,1945222.6764882829
963468.9410858137,1945303.5036756801
963132.969540847,1945336.6087399048
962789.5547641999,1944753.562897671
962705.873486903,1944660.1884285163
962668.2542723462,1944667.9018478107
963526.1866478997,1944541.0492255758
963944.527718011,1945079.8642051416
963157.550270501,1944900.8121858812
963241.6910645446,1944660.4618282213
963451.011125852,1944984.943990258
963393.2033722427,1944503.0250548194
963437.527873226,1945315.0694739602
963259.8120684716,1944600.8033382925
963104.188569096,1944806.7445409694
963655.8458058687,1945156.6775932512
963861.1322718128,1944967.1723296132
963546.729866348,1945547.7990265223
963240.3758896482,1945161.946209605
963757.3524038488,1944862.5583895547
963574.2281274335,1944623.9372454702
963035.3125239722,1944722.3986438361
963492.3141829253,1945151.8477999181
962967.8136383757,1945561.345271427
963194.4821179955,1945057.1940408444
963062.0441118502,1945227.6415495316
963270.6509804479,1945352.5294815302
963230.756216615,1945085.3246942589
963148.1800908683,1945099.6701029039
966509.1917000714,1948475.1756377013
966213.3269498356,1947198.9364717465
966053.9366773607,1947936.4945872487
965980.152904856,1948042.1962905638
965923.5652361406,1948161.0306661383
966213.4030117557,1947044.0548373305
966138.6629482263,1947394.1740104733
965661.0769473548,1947521.950922795
966536.1656540773,1947825.252276559
966546.9710196886,1947700.2828461127
966376.5004400492,1947496.4976959564
966266.3449797627,1947329.5266426667
966414.8446144328,1948041.0900924753
966267.6985074084,1947510.2530692136
966037.4336786857,1947207.5319771182
965794.2613933184,1947421.659583327
966340.3489313893,1947754.5951172304
966178.0216636796,1947945.3071145013
966147.7188393293,1947621.2447018812
966074.8761204493,1947785.1886118867
955017.1814043056,1954692.4806021652
954994.4669667985,1954694.3060180158
955278.1911458531,1954615.2047160435
957802.0427773558,1953739.2664100516
957751.9260636087,1953787.4963190292
956549.2979514318,1957545.0161324686
957922.1630654882,1955225.462320902
955529.8652806357,1956604.7651553808
955522.945955709,1955075.741869869
956657.2831335339,1956805.2329696913
958284.4526890197,1954941.1229500645
956616.9811943527,1955266.0290029047
956852.4814028344,1953402.813433425
957879.9708223278,1953206.2924176734
957550.9668078901,1953633.4838280773
956225.5910726627,1957427.977731088
956225.5910726627,1957427.977731088
957977.3092101418,1954903.566971446
957835.2246016476,1955282.1882262425
957141.811607006,1956038.4998857428
956831.6475273089,1954391.0347892265
956449.3874148426,1954439.0474328399
956459.2299857091,1954061.0300037041
956953.1391967676,1954002.1274985548
957982.3608388865,1955656.8734946437
956657.2724377628,1956548.7959863036
956905.4715303506,1956923.343813765
958081.6951349386,1956366.092871364
958050.7982013811,1956509.8069595455
958000.4967059098,1956492.4800046969
957997.5508244736,1956332.9518663927
958006.1468556356,1956379.690063733
958030.7132095397,1956348.769173417
958008.5476041373,1956370.9794422074
955567.0516187355,1956576.9776640292
955991.3526873187,1956312.8172398978
955986.4726796788,1956824.0612963275
956043.4970414984,1957021.4885962757
956024.8057958604,1956513.7681068298
956293.6519289738,1957142.117037825
956791.7816543003,1956701.5769223832
957161.3518125523,1956692.6174479052
957999.0542316538,1955982.268657911
957998.8865232104,1955982.2695091816
956168.40793306,1956674.5479407653
957899.8179322798,1956678.9475181233
958237.7163379632,1955929.419306264
957879.6135576313,1954606.1926848663
957444.6241871082,1955024.7545025565
957934.6865771071,1954811.4182580295
957394.4752704584,1955186.5624827237
957008.3722065466,1954312.9233708926
956845.1696352412,1954226.0658919034
957605.0487136523,1953426.7550437776
957782.9875510518,1953125.827880295
957568.548267706,1953254.72582267
957612.137559708,1953781.825586944
958830.7037232907,1953878.601313664
957883.4855508774,1954129.9416292121
958630.9962777816,1953560.5909373623
958186.2854208164,1953848.8342624106
957788.3736047443,1955269.6412438934
957091.8530158057,1956479.711308282
957107.4968484862,1956006.9949335668
955963.6160668902,1957338.6012512115
957872.7057999332,1955864.581206623
957490.8237927215,1956539.1699813157
956528.5422246669,1957625.897854331
956528.5422246669,1957625.897854331
956671.5316801118,1955045.8025541352
956854.0207337043,1953408.4649299134
956854.0207337043,1953408.4649299134
957892.6452458054,1956372.5947844074
957989.5655093727,1956319.5908261274
957998.8865232104,1955982.2695091816
957373.6381937447,1955975.990601347
957262.5379420816,1956067.5966328895
956839.9871262917,1956460.6554358408
955941.8874801095,1956334.2718935949
956729.8315673064,1955925.4305318806
957848.9054685769,1955524.4284971377
958282.5660506532,1955505.5820577512
958071.966516131,1953209.2679957438
957949.0571233784,1953818.5294154198
957936.1210748486,1953774.8534701595
958222.6675473022,1955805.543802738
958222.6675473022,1955805.543802738
956860.7861683675,1956471.5420753409
957550.9668078901,1953633.4838280773
955165.1946230333,1954872.6710786032
958038.5669676556,1956273.555552902
957157.7733556927,1955414.9387913356
955188.6352098461,1955908.3737748242
957129.5040456332,1954157.9360296545
956731.7381631604,1955925.420562654
958090.2621982468,1953537.3023684237
958198.0520980546,1953278.071323376
958611.6152758403,1954127.572312323
958693.751724093,1953761.369136902
958574.0803461855,1953533.9903409097
961276.6036947953,1948142.8161535396
960602.6497055291,1951787.843114047
962186.6079900302,1951028.3798263723
960245.1234965462,1952101.6262870962
959297.2554930971,1952299.0797554252
960798.966948369,1951598.3111384306
958746.0979265437,1951326.2356916484
957907.9504785214,1949750.9438078692
957533.6855787791,1949576.3666358204
959498.4393390727,1951124.4595863982
959660.461339977,1951185.456407828
960468.2759997731,1948336.1720616862
958696.4670274213,1950020.8095505873
960327.5426707618,1949915.0763003996
960419.5378829996,1949845.649162152
960296.7262698773,1949672.2922878277
960055.0572569424,1949731.4345043362
961129.2227177531,1948700.8393415923
961301.0086281409,1948537.0872930067
961365.3881447143,1948755.1762553598
960935.3237089628,1948319.1476999484
960877.8684213416,1949571.762452095
960693.9340740026,1949724.997054352
962084.0269853412,1950110.434262298
961895.9551652682,1949805.7246193767
958424.5302673132,1951430.6920195294
958384.4196690376,1951225.6275183458
959094.8945927909,1951413.3873941705
958852.2142324111,1951664.300593766
958765.8584280902,1951777.7309388432
959214.1670611815,1951003.9548484522
959301.8431945702,1952116.635697578
958835.2783608844,1950831.0289813252
958698.8875580657,1950912.5555889122
960530.516097409,1948666.000376626
960198.9584199962,1951067.3111561043
960210.4730976379,1950939.8652173935
960140.3105169766,1951342.2674399782
959498.3903758021,1950837.9248714056
959576.348755019,1950932.7711289376
960028.087639539,1950986.0208301512
959353.3182409279,1950798.4274317403
958941.8356036656,1949759.7279472717
958768.87068132,1949808.8265540383
958655.01313451,1950222.8976226558
958737.7370197042,1950187.7808453802
958125.2481927846,1950607.7406170203
957788.464261499,1950638.6504619557
958678.6927159746,1950105.5405342788
957847.7949341465,1950248.1206302515
957880.6623838199,1950084.5931497538
958195.8951389841,1949785.034856699
960252.215265048,1948823.0779353
958035.2818663433,1949875.5701175644
957679.0191293275,1949661.109304277
960419.4037831906,1948405.3923796876
960153.1955228914,1949116.843601755
961121.6445573668,1948235.7383938855
961231.1059649027,1948291.088096126
960753.7327376002,1948975.583426304
960897.77503271,1948933.8523282865
961053.4677079392,1948644.8999523835
960741.4784759099,1948663.7231641298
960511.3719174025,1948467.5950465857
960659.5938488401,1948454.1871660575
960725.7042752452,1948321.4024234968
960122.9059173433,1949824.636996092
960034.196016762,1950018.058167969
959781.5023628009,1949745.0278477909
961294.9338036395,1948967.5367023873
961575.9143324253,1948950.9968626604
961289.0582058787,1949298.5319945742
961506.6606767534,1949131.6189563032
961508.3327244589,1949491.780455268
960691.6472018315,1949810.9148068998
960603.171079499,1949346.2082429968
961694.3540520573,1949785.9065042518
962002.9379666338,1950208.5726807546
962376.014104143,1950744.3679272153
960871.6798976961,1951400.5796589246
958719.8433968152,1951195.5915100926
958813.944327595,1951285.2689012585
958481.6505081685,1951399.928082547
959091.2190508416,1951624.1742438704
959175.7753150932,1951554.7694883125
959103.9378140715,1951744.3130015563
959041.420626045,1952046.3906029006
959182.2573570558,1952187.4766222162
959234.2842624477,1951805.8905473938
959902.6364508056,1951519.4779097142
960037.1285272661,1951324.1473035156
959612.0812881461,1951905.1919638037
959563.2110092689,1951554.5672197097
959973.8044886858,1952024.4811550174
960219.5992513028,1951437.1132550354
960865.3364569629,1951056.0160444668
960819.1958178217,1951274.280283019
960779.0804717783,1951483.1190538448
960520.4707965067,1951368.3842136017
959055.2810350952,1951443.2062586094
954511.8134714619,1942395.0858248945
956038.804369469,1941571.4066898609
954552.5514432187,1942569.0509033925
954659.2141265894,1942348.791954875
955571.639138705,1943171.5338983538
955592.3199048619,1942409.2135852021
955571.639138705,1943171.5338983538
954659.2141265894,1942348.791954875
954511.8134714619,1942395.0858248945
954552.5514432187,1942569.0509033925
956038.804369469,1941571.4066898609
960302.7160004145,1945672.73777925
960302.7160004145,1945672.73777925
956931.5408653024,1943212.081795988
956748.2198336903,1942301.0468490277
956790.4603910461,1942432.8544002438
956739.1122423618,1942419.8078285865
957968.6700550384,1944809.95980183
959654.5596490222,1941416.60906062
959973.268096599,1940944.655337942
957731.0572938134,1944840.0121316253
957764.1656651051,1940570.5976256786
959879.9402497931,1941395.5479461846
959942.5096248365,1941535.0388665462
959942.5096248365,1941535.0388665462
959973.268096599,1940944.655337942
959879.9402497931,1941395.5479461846
959654.5596490222,1941416.60906062
957764.1656651051,1940570.5976256786
956739.1122423618,1942419.8078285865
956790.4603910461,1942432.8544002438
956748.2198336903,1942301.0468490277
957968.6700550384,1944809.95980183
956931.5408653024,1943212.081795988
948453.4046150211,1954000.0019772055
949641.6858022338,1951002.1487533115
949889.1130886994,1952000.4985555187
950215.4863061424,1953978.4339398837
947694.865555969,1952869.4796993216
948702.3289144499,1953506.6423440808
948436.5039977977,1953838.1065612019
948470.5665585211,1953314.0809632656
951999.0948919397,1951571.6063038115
952452.6556904325,1951153.421079805
950736.2499280979,1950812.175224888
950571.520116707,1950686.0947102713
949965.0643233168,1950762.8285189192
949679.736805514,1952317.344491783
949874.9367471472,1951823.4909582536
950302.2932094139,1953022.8430599794
951021.4798126494,1954002.9491033563
951591.7565107074,1954823.8586157495
950217.3399044767,1954960.8188554267
950759.422833303,1950870.9930242915
948624.8019271243,1952119.324390608
948487.1490631973,1952210.3761877918
948698.0748722942,1952173.4703897042
952476.6397959621,1951043.293642433
951279.7604407276,1950726.9703881848
950168.7650493722,1953007.3176673772
949733.7307978177,1953567.7197499755
949588.7355420885,1953548.5177188336
950287.7840446827,1953803.9659584458
947764.0423615058,1952944.8660615687
948871.1422512316,1953477.3605912754
948436.7595510815,1953057.804039393
949647.0491405366,1952754.1275615303
952555.0479273254,1951195.089544355
951117.9960784134,1954254.88871198
948313.577756882,1953604.2802299873
948318.2112698015,1953664.7983594092
948262.7707005524,1953713.013132314
948392.3310709492,1953862.354841583
948451.5178884664,1953776.286661556
948373.2534722022,1953723.984742595
952882.6140646586,1951037.7452926782
952566.5842835023,1951891.3381047032
950661.4621244494,1950765.8678750042
950575.4802003845,1950954.7686165054
950080.8262260631,1951037.1903948663
950688.6466249131,1953488.8359244931
949998.2314391059,1952838.6697283296
950858.3626968816,1953875.5224100724
950611.2972784918,1953596.8931436355
949514.7213043855,1952084.271602755
950516.2904642957,1953953.1718682281
951398.5871339095,1953989.6779507964
952528.3925321886,1951344.7101715787
952721.0110943839,1951327.7911430355
952293.939609641,1951381.970674699
952407.4507461842,1950890.089736658
952331.6256711711,1950845.9214346271
950062.6904898615,1950939.954217292
949271.8871359526,1952352.7457042483
949140.9630008161,1952303.1888612183
949512.3901016958,1953892.7401156372
949437.005828871,1953483.582177712
949221.931128523,1953364.4308184385
950510.5067558347,1950580.1408938412
951018.4946262827,1954201.3394774059
950479.5774821264,1953871.8349034323
951589.9692513751,1953559.034207863
951061.514671392,1951437.98901385
951825.1012915784,1951723.882600771
948582.0423762251,1953093.0045089794
950324.4764382583,1950686.1931949952
948716.7232436183,1953200.2468904618
951166.4342859224,1954740.3496426959
951276.6757010488,1954827.445387613
951683.6937527594,1951044.4191246738
950239.7306087033,1952899.3646544593
952114.1056878295,1955036.368714473
948778.577460769,1953132.9564852987
952033.3869222525,1953994.8773954397
950628.411967615,1953849.1723262034
948731.2176955959,1952956.9109620804
951233.3569187293,1950741.100839742
951300.1200542154,1955069.9418209603
952830.6379282486,1951970.8153372267
952778.8487852735,1951897.6205348268
947955.1715371892,1952977.66974296
947809.4750609484,1952975.7125898509
951861.0382220027,1953183.2495313617
951708.4679236842,1953206.830172839
949459.2213311157,1953031.9452389893
948801.9489673823,1953334.0811501802
948922.9334463013,1953111.3895795064
949210.1861900738,1953418.981833187
949218.9052331928,1952811.6821366556
948255.310548517,1953793.7188735125
948532.7434378732,1953047.594447891
948591.0651292062,1953437.0713578474
948430.8032323611,1953238.6332776113
948565.0920938251,1953619.8288673148
947450.984224612,1952904.3514039316
952101.4127518707,1947709.7519704958
952101.4127518707,1947709.7519704958
952101.4127518707,1947709.7519704958
950117.7241010552,1950669.5238584098
949130.2038054587,1951334.3079737078
947519.1832322422,1951258.8075321047
947689.8104720709,1950556.9650337975
947768.7092552235,1950195.5456746493
949267.3270220617,1950548.383528353
948312.8789229991,1950314.4034631872
949857.1165278372,1950287.6136136039
950153.9741477066,1949239.5665209254
951447.1969871881,1950606.8946698974
951184.0773101508,1950278.6969815341
950637.3392923644,1948949.2053991335
951130.6464188556,1948286.1353247596
952024.0299921645,1950599.9863220684
952047.834278425,1950638.1262281835
951757.7896864499,1950657.5608132228
952702.7465951266,1949856.9415751908
947472.8930639031,1952623.0194174952
947472.8930639031,1952623.0194174952
947472.8930639031,1952623.0194174952
947472.8930639031,1952623.0194174952
947472.8930639031,1952623.0194174952
947472.8930639031,1952623.0194174952
951653.6078850284,1950150.24011715
947562.9536585588,1950177.42779293
946854.0449668367,1953024.6142070913
946864.7233160709,1953078.6898920909
945193.743257706,1953517.2929226672
945223.9632772956,1953881.1254834067
947789.5476331578,1952297.8183531296
948098.8395435198,1951850.6302918138
947825.9975150363,1951831.2626493406
948556.435800842,1951699.1037142107
948227.6435196499,1950937.700028011
947885.8953952789,1951103.8260966786
947096.9030774701,1950592.7913365397
947725.1959423212,1950299.2257091599
947701.5665563815,1950236.1329097627
947926.5917577528,1950594.1963919725
948063.5638209681,1950589.897858711
947483.2030528255,1950695.8497581496
948857.2979150348,1949645.548678268
948341.9801315339,1949540.7875829823
947955.3761298503,1949874.61302039
948234.3237514611,1949857.1123189698
948119.7963005971,1949977.4324120327
947899.9346707966,1950147.2334258067
949093.0116846805,1950239.5679662076
948900.1443794416,1950606.3353124242
949111.3583422905,1950177.6561090555
949296.9235897096,1950809.3793057068
950219.4976647272,1950456.5150503193
948357.4309297068,1950773.4605574124
949140.3099865634,1949814.005854595
949884.8914788531,1949840.8720221724
949323.2317998369,1949997.8399070164
949560.2666409278,1949407.36133316
949116.3356217835,1949433.9269985857
949305.0915898766,1949457.956872084
949860.2234986628,1949588.831933813
946751.2804550509,1953179.052386073
951449.2380271452,1949854.2001065563
951213.4090791418,1949648.9958608025
950560.1513845499,1949546.5744310156
950518.7044512199,1949825.30554651
950631.2366315164,1949526.9567004493
950294.74240484,1949452.18917017
950412.743789148,1949079.0246165346
950229.0579141878,1949032.0834357894
948323.258460053,1951936.8790413414
948651.3405455449,1951721.7038951877
948204.1736688043,1951026.49607926
948531.7490163452,1951648.9963659295
947600.5631616716,1951362.1426126824
948735.2608321831,1951539.1146464187
948821.9160629924,1951412.6503983291
949032.4202249118,1951116.8911332244
949203.4997365932,1951649.6232839373
948704.3526644132,1951710.9463002007
947265.5543114106,1950833.589530978
947655.1342143866,1951066.5581010124
947072.04262522,1950752.60806499
947366.9849608464,1950184.438652385
947891.9361974141,1950519.0787085753
947849.4499796553,1950434.9124709913
947820.0674356755,1950692.6134854755
948504.6994062728,1949639.741907175
948429.5391633313,1949429.2925279997
947817.7625954092,1949806.9103587903
947783.8303214938,1949987.6402507878
949525.0884954891,1950376.8348074965
949440.089394228,1950387.3381571635
948295.2604833525,1950251.271585815
948620.3154295947,1950221.0698559238
949779.2565620407,1950529.068339551
948968.3276382167,1949629.109883864
950111.9546126229,1944050.7137689341
949834.8403010267,1944124.956141783
950261.1922604165,1944293.4384218678
950374.816413244,1943929.3626433779
950588.3967611358,1944391.2700695153
951276.0715638696,1944148.5102137777
952629.3129315239,1945000.640319015
952711.1367619517,1944822.669766278
952122.8079832941,1945326.0112491997
952638.6488298596,1944725.087510758
949389.14336163,1944529.1771486735
949686.4175606048,1944562.3903500645
950250.733337856,1945187.5823591005
949655.2000786557,1945916.086527351
949482.7145759925,1944605.854866854
949129.9936205994,1944220.6580808097
948287.066445407,1943159.4917995583
947841.0859204683,1942831.967100213
948459.4040875372,1943158.5789153671
948131.591021066,1943248.6851357196
948338.0435017896,1943271.9823414192
949444.5102832199,1943960.6809056452
949677.813215043,1944071.406421687
949486.5885614901,1943826.9045269084
949214.0979784728,1943868.3339876663
954357.8137762214,1943097.349736183
954271.5305811723,1944018.2826843434
950325.5425025453,1945345.5310461852
952220.0765248055,1945645.7843908472
950635.1035186949,1945283.5121473994
951362.0613870661,1944605.4955367395
950560.6783015006,1944519.3723357355
949896.8765526615,1943681.9810609047
951048.188846138,1943853.8208634187
952365.0089048635,1945227.561775245
953574.3339141291,1941859.1362355046
954430.2827391671,1943945.4672884955
953348.0682395215,1942926.3595087957
953284.5608294116,1942109.3824756863
952880.2099576349,1942997.6135623716
949383.2490681806,1944398.854487707
948189.7234727924,1943126.0188519177
949139.3280711708,1944019.8784377163
951425.0663031276,1945554.4303134754
950324.5949453794,1945317.1459548573
951637.0739175933,1944512.4704298512
950234.848414762,1944906.9642308985
949942.976559055,1944231.9455375425
950121.3975273238,1944398.5418799755
952833.9658568111,1944835.6136117356
953842.3126382919,1941873.7116115638
954377.033280966,1943327.5664423562
953300.5794428609,1943397.6451864073
953483.6604595239,1941952.7837503674
953173.8626933454,1942724.9532840617
949157.786657845,1944711.9406858387
948278.9148298958,1943206.3186830424
949340.1504290308,1943886.059760694
951290.5668042855,1945375.205750402
951354.1059484925,1945746.3390545426
952120.3403855811,1945613.924086549
951107.4019198832,1945672.8729518147
950687.9316477218,1945518.749727746
951240.8135719555,1945493.8280277043
952051.1164996474,1945529.1204026376
950357.2646417698,1945672.4492754142
950364.1724256766,1945164.5896036716
950448.6893183083,1945495.2257107727
950558.6940613616,1945427.4670099616
950326.2659569585,1945784.175137431
950417.309202585,1945459.0050567505
950408.7867053828,1944906.4421182277
951230.3680051905,1945107.2181055832
950659.7167446173,1944644.8037091848
951120.7881288843,1944802.705229791
948006.0526582523,1943025.426436899
948150.7721551977,1943170.2098140393
949436.6138914161,1944130.264642009
949511.0693715736,1944070.2910517498
952602.7570459298,1943611.6676796786
952022.1323232423,1944059.3882963106
951695.1355191835,1944151.4886061545
953202.4380231535,1944798.4741866004
950560.8993430227,1943956.3667004083
954126.1710029539,1942016.557818012
953887.2484150094,1942430.0773314103
953455.3910492783,1941824.5775456484
954288.9056928637,1943977.404792074
954324.7700226123,1942822.821098177
954283.254111129,1943136.5314048596
953974.8672033978,1942893.0508975394
953400.6242401167,1943261.5638053652
953247.651970506,1943520.2830879693
953581.2519163364,1942637.2260376
953131.5006020095,1942578.4288858264
951750.1551257188,1944271.9552936922
953298.6528121093,1942656.716035816
950991.4401754213,1945671.8878201905
952109.3939581814,1945812.3125588382
951229.9772227107,1944807.3246378344
960500.5287667469,1955494.398703705
960587.3622623294,1955558.8032067476
960158.4189010576,1952648.536796148
960492.9574756284,1953043.723561011
960277.0383445075,1952560.033809301
960877.4814209976,1953944.7200118466
960458.6605307553,1953418.9185920716
960283.3762219413,1952962.8005472475
960606.4413240581,1953711.8649637986
960875.6662104453,1953018.5997808832
961046.2146328163,1952980.0589631626
961079.1322944094,1952682.954408758
960241.6867129734,1952829.87464039
960782.422873388,1953876.6834428522
960864.162929031,1952966.7713515519
960079.554172302,1952789.6990068315
960681.3412104961,1953256.3916395106
960825.9805113708,1953817.671191809
960784.3882706052,1953238.3509672054
960920.1646695811,1953023.1160778846
960750.8316113397,1953293.5625553299
960474.0531108778,1953097.5460941964
960572.5162321678,1953525.8703616923
960767.5677348707,1953079.9963166264
960659.4784834702,1953680.1122913088
960337.8392614739,1952630.5985240203
961000.2101401781,1952976.4067110363
960769.656014264,1952588.7737018734
960213.0284675346,1952906.2604736437
960636.7515637041,1953057.8404749972
961016.3591646106,1953038.0368146917
960874.8505036045,1953075.8330217095
960982.1608199691,1952884.4545412834
960698.8637567372,1952963.2870558193
960829.7404398345,1953158.5108725475
960892.8307099439,1953756.8416344146
960651.2026679632,1952034.7006973275
960253.9008180198,1952659.117431231
960982.343245656,1951942.7161357887
960834.540457828,1951684.2153577819
960382.3832040087,1952186.220298439
960873.8264331549,1951903.734819939
960966.5925233245,1952179.7601195232
960323.279110907,1952299.0391644905
960902.0161880283,1952388.4143411275
961048.976053237,1952388.0792283586
960579.6550660039,1952114.983495282
960295.3389395549,1952422.6197181246
960983.7898396117,1951704.1907933252
961063.221770534,1952450.4361626627
961050.7327825386,1952017.9555609638
961017.8692788308,1952122.4557881402
960458.5704539316,1952183.0171218838
960725.2315693729,1952004.3634308795
961094.6899305403,1952336.689525783
961244.1768033804,1952059.0022410213
961625.5722744523,1952043.3215712023
961131.4570605352,1951989.456610756
961456.1985309529,1952524.972674078
961214.9012577115,1952515.3259964269
961347.7477681314,1952096.81652529
961916.4004628988,1952514.3563399685
961151.6208088867,1951844.90756811
961197.5172998051,1952227.6566096917
961800.501444695,1952333.035019984
961501.1253344701,1951752.8034434186
961982.087956517,1955526.2201484372
961556.9418421907,1953005.1920076266
961635.8030328575,1953007.0275121275
961592.7417750339,1953009.5936362683
960970.0696334095,1952936.3654345376
960755.3352607234,1953150.191416104
960205.0899353889,1952854.768604263
960725.6493586773,1953394.1635187191
960980.1940679661,1952727.522986672
960566.3882055422,1953434.9539523188
961111.383549964,1952944.883851824
960908.6864438923,1952881.1275210981
960679.4436266132,1953377.436529939
960127.9230042293,1952748.5548859588
960748.8059789237,1953752.8744181823
960854.9262312743,1953685.8151267788
960579.9130543491,1953614.4009003656
961192.3968348114,1953064.7473865622
959166.7936397681,1953858.3597688042
959046.081771578,1953587.2800551117
959975.1655449371,1954030.8676014412
959670.1367676904,1954089.9690740851
959939.9422009374,1953345.6039267203
959696.0298358026,1954310.7475292184
959990.7183127297,1954088.5079382064
959852.55012626,1953998.5317022114
960513.1674596928,1953782.1003410725
960273.2304546305,1953827.8494424862
960008.9339774963,1953893.2390135373
960207.5484950271,1954160.078819498
960236.1090138598,1954316.1240495353
959715.5951798914,1954212.9508061172
960372.1530207825,1953779.8450149256
960433.2062763112,1953936.6229386798
961910.8979277813,1959735.9784968386
962831.5711151878,1960128.8730816813
962621.1376679796,1959696.0108889875
961989.5408431821,1960816.4856241806
962770.3605296169,1960420.5181753729
961602.0302400852,1960481.213160418
962175.0811518938,1957732.2530471438
963527.3233222591,1957718.2722917239
961561.7644076606,1960998.4254191234
961649.5531097532,1960794.3438679671
962814.9112157151,1961836.7922799643
962311.8111929575,1960741.6713292878
962730.7390624176,1960619.7233103018
960549.8619947708,1963094.714170342
960542.2892016151,1963113.7993969382
961820.989180187,1962178.1714752004
961141.2623749926,1964314.1812662948
961503.1286558352,1960328.5631010938
962318.2596736527,1960747.4112811508
962401.8687974333,1959174.1275934458
962067.6375544084,1958957.5820210197
961891.5831676568,1959010.4991852182
961718.6114718117,1959568.4182194
962878.2109473182,1959497.4789526898
960623.6921370273,1958644.5698041103
961069.4041987925,1958619.8095283248
961121.8528547733,1961139.6152288076
961028.0466620988,1961151.030236202
961039.6789331199,1960806.221353413
961009.8812333418,1963294.8470424567
960917.3825331747,1963195.373935994
960782.5065051098,1962702.7284813416
961410.7239801513,1962793.9645323534
961608.7832505058,1962978.9742776481
960876.93301747,1962379.3050123064
961036.7378748449,1962375.997468023
961212.5335547496,1962380.1735623202
961512.738875016,1962136.9878768788
962600.6863360173,1958814.801078889
962044.0924387255,1959767.540905196
960364.671798092,1958814.380895705
960563.5951040713,1960337.2104684613
960758.6168968133,1957849.7388407912
